Brasil e Unidade da Federação;Atividades;Mês;Índice base fixa (2014=100)
Pernambuco;Livros, jornais, revistas e papelaria;01/10/2018;26.8
Pernambuco;Livros, jornais, revistas e papelaria;01/11/2018;22.3
Pernambuco;Livros, jornais, revistas e papelaria;01/12/2018;88.5
Pernambuco;Livros, jornais, revistas e papelaria;01/01/2019;90.2
Pernambuco;Livros, jornais, revistas e papelaria;01/02/2019;70.1
Pernambuco;Livros, jornais, revistas e papelaria;01/03/2019;27.0
Pernambuco;Livros, jornais, revistas e papelaria;01/04/2019;35.5
Pernambuco;Livros, jornais, revistas e papelaria;01/05/2019;21.4
Pernambuco;Livros, jornais, revistas e papelaria;01/06/2019;18.7
Pernambuco;Livros, jornais, revistas e papelaria;01/07/2019;37.1
Pernambuco;Livros, jornais, revistas e papelaria;01/08/2019;41.2
Pernambuco;Livros, jornais, revistas e papelaria;01/09/2019;29.5
Pernambuco;Livros, jornais, revistas e papelaria;01/10/2019;27.3
Pernambuco;Livros, jornais, revistas e papelaria;01/11/2019;23.8
Pernambuco;Livros, jornais, revistas e papelaria;01/12/2019;68.6
Pernambuco;Livros, jornais, revistas e papelaria;01/01/2020;88.7
Pernambuco;Livros, jornais, revistas e papelaria;01/02/2020;51.4
Pernambuco;Livros, jornais, revistas e papelaria;01/03/2020;20.5
Pernambuco;Livros, jornais, revistas e papelaria;01/04/2020;2.1
Pernambuco;Livros, jornais, revistas e papelaria;01/05/2020;3.2
Pernambuco;Livros, jornais, revistas e papelaria;01/06/2020;6.6
Pernambuco;Livros, jornais, revistas e papelaria;01/07/2020;11.8
Pernambuco;Livros, jornais, revistas e papelaria;01/08/2020;15.1
Pernambuco;Livros, jornais, revistas e papelaria;01/09/2020;14.5
Pernambuco;Livros, jornais, revistas e papelaria;01/10/2020;15.6
Pernambuco;Livros, jornais, revistas e papelaria;01/11/2020;14.3
Pernambuco;Livros, jornais, revistas e papelaria;01/12/2020;20.8
Pernambuco;Livros, jornais, revistas e papelaria;01/01/2021;57.4
Pernambuco;Livros, jornais, revistas e papelaria;01/02/2021;54.7
Pernambuco;Livros, jornais, revistas e papelaria;01/03/2021;24.9
Pernambuco;Livros, jornais, revistas e papelaria;01/04/2021;17.1
Pernambuco;Livros, jornais, revistas e papelaria;01/05/2021;15.6
Pernambuco;Livros, jornais, revistas e papelaria;01/06/2021;12.4
Pernambuco;Livros, jornais, revistas e papelaria;01/07/2021;18.2
Pernambuco;Livros, jornais, revistas e papelaria;01/08/2021;16.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2000;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2001;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2002;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2003;-
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2004;21.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2004;18.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2004;23.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2004;29.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2004;26.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2004;25.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2004;21.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2004;22.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2004;22.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2004;21.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2004;23.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2004;30.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2005;20.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2005;28.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2005;53.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2005;60.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2005;63.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2005;44.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2005;44.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2005;54.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2005;59.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2005;57.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2005;68.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2005;88.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2006;60.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2006;87.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2006;110.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2006;86.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2006;103.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2006;85.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2006;108.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2006;111.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2006;94.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2006;93.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2006;96.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2006;107.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2007;105.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2007;79.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2007;120.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2007;87.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2007;117.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2007;104.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2007;105.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2007;120.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2007;107.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2007;106.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2007;100.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2007;97.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2008;104.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2008;91.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2008;100.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2008;90.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2008;91.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2008;75.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2008;109.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2008;93.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2008;93.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2008;94.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2008;76.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2008;80.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2009;77.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2009;72.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2009;102.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2009;72.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2009;86.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2009;85.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2009;111.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2009;101.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2009;124.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2009;119.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2009;126.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2009;119.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2010;109.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2010;89.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2010;127.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2010;116.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2010;122.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2010;97.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2010;138.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2010;121.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2010;120.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2010;108.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2010;97.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2010;117.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2011;89.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2011;92.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2011;98.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2011;98.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2011;111.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2011;79.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2011;79.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2011;85.1
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2011;93.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2011;77.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2011;103.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2011;111.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2012;93.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2012;95.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2012;112.3
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2012;103.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2012;112.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2012;104.2
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/07/2012;102.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/08/2012;111.9
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/09/2012;102.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/10/2012;119.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/11/2012;107.8
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/12/2012;111.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/01/2013;97.0
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/02/2013;85.5
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/03/2013;97.4
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/04/2013;102.7
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/05/2013;107.6
Pernambuco;Equipamentos e materiais para escritório, informática e comunicação;01/06/2013;93.7
